id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
4718,MMJA,medium_airport,El Lencero Airport,19.475107,-96.797008,3127.0,,MX,MX-VER,Emiliano Zapata,no,MMJA,JAL,MMJA,,,https://en.wikipedia.org/wiki/El_Lencero_Airport,Xalapa
4720,MMLC,medium_airport,Lázaro Cárdenas Airport,18.001672,-102.220316,39.0,,MX,MX-MIC,Lázaro Cárdenas,no,MMLC,LZC,MMLC,,,https://en.wikipedia.org/wiki/L%C3%A1zaro_C%C3%A1rdenas_Airport,
4721,MMLM,medium_airport,Valle del Fuerte International Airport,25.685447,-109.081055,16.0,,MX,MX-SIN,Los Mochis,yes,MMLM,LMM,MMLM,,http://aeropuertosgap.com.mx/english/index-site.html,https://en.wikipedia.org/wiki/Federal_del_Valle_del_Fuerte_International_Airport,
4722,MMLO,medium_airport,Del Bajío International Airport,20.992695,-101.480284,5956.0,,MX,MX-GUA,Silao,yes,MMLO,BJX,MMLO,BJ1,,https://en.wikipedia.org/wiki/Del_Baj%C3%ADo_International_Airport,
4723,MMLP,medium_airport,Manuel Márquez de León International Airport,24.072701,-110.362,69.0,,MX,MX-BCS,La Paz,yes,MMLP,LAP,MMLP,,https://www.aeropuertosgap.com.mx/en/la-paz-3.html,https://en.wikipedia.org/wiki/La_Paz_International_Airport,
4724,MMLT,medium_airport,Loreto International Airport,25.989200592041016,-111.3479995727539,34.0,,MX,MX-BCS,Loreto,yes,MMLT,LTO,MMLT,,,https://en.wikipedia.org/wiki/Loreto_International_Airport,
4725,MMMA,medium_airport,General Servando Canales International Airport,25.7698993683,-97.5252990723,25.0,,MX,MX-TAM,Matamoros,yes,MMMA,MAM,MMMA,,,https://en.wikipedia.org/wiki/General_Servando_Canales_International_Airport,
4726,MMMD,large_airport,Manuel Crescencio Rejón International Airport,20.930485,-89.645462,38.0,,MX,MX-YUC,Mérida,yes,MMMD,MID,MMMD,,,https://en.wikipedia.org/wiki/Manuel_Crescencio_Rej%C3%B3n_International_Airport,
4727,MMML,medium_airport,General Rodolfo Sánchez Taboada International Airport,32.630629,-115.242805,74.0,,MX,MX-BCN,Mexicali,yes,MMML,MXL,MMML,M1L,http://aeropuertosgap.com.mx/aeropuertos/mexicali?lang=eng,https://en.wikipedia.org/wiki/General_Rodolfo_S%C3%A1nchez_Taboada_International_Airport,"Mexicali Airport, Aeropuerto Internacional Gral. Rodolfo Sánchez Taboada"
4728,MMMM,medium_airport,General Francisco J. Mujica International Airport,19.849899,-101.025002,6033.0,,MX,MX-MIC,Morelia,yes,MMMM,MLM,MMMM,,,https://en.wikipedia.org/wiki/General_Francisco_J._Mujica_International_Airport,
4729,MMMT,medium_airport,Minatitlán/Coatzacoalcos International Airport,18.103399,-94.580704,36.0,,MX,MX-VER,Cosoleacaque,yes,MMMT,MTT,MMMT,,http://www.asur.com.mx/asur/ingles/aeropuertos/minatitlan/minatitlan.asp,https://en.wikipedia.org/wiki/Minatitl%C3%A1n/Coatzacoalcos_International_Airport,
4730,MMMV,medium_airport,Monclova International Airport,26.9557,-101.470001,1864.0,,MX,MX-COA,Monclova,no,MMMV,LOV,MMMV,MOV,,https://en.wikipedia.org/wiki/Venustiano_Carranza_International_Airport,
4731,MMMX,large_airport,Benito Juárez International Airport,19.435137,-99.071328,7316.0,,MX,MX-DIF,Ciudad de México,yes,MMMX,MEX,MMMX,ME1,https://www.aicm.com.mx,https://en.wikipedia.org/wiki/Mexico_City_International_Airport,AICM
4732,MMMY,large_airport,Monterrey International Airport,25.778521,-100.106989,1278.0,,MX,MX-NLE,Monterrey,yes,MMMY,MTY,MMMY,,https://aeropuertomonterrey.oma.aero/es/,https://en.wikipedia.org/wiki/General_Mariano_Escobedo_International_Airport,"General Mariano Escobedo, Apodaca"
4733,MMMZ,large_airport,General Rafael Buelna International Airport,23.161474,-106.264572,38.0,,MX,MX-SIN,Mazatlàn,yes,MMMZ,MZT,MMMZ,,,https://en.wikipedia.org/wiki/Mazatl%C3%A1n_International_Airport,
4735,MMNL,medium_airport,Quetzalcóatl International Airport,27.443899,-99.570503,484.0,,MX,MX-TAM,Nuevo Laredo,yes,MMNL,NLD,MMNL,,,https://en.wikipedia.org/wiki/Quetzalc%C3%B3atl_International_Airport,
4736,MMOX,medium_airport,Xoxocotlán International Airport,17.000814,-96.72197,4989.0,,MX,MX-OAX,Oaxaca,yes,MMOX,OAX,MMOX,,http://www.asur.com.mx/asur/ingles/aeropuertos/oaxaca/oaxaca.asp,https://en.wikipedia.org/wiki/Xoxocotl%C3%A1n_International_Airport,Aeropuerto Internacional Xoxocotlán
4737,MMPA,medium_airport,El Tajín National Airport,20.6026992798,-97.4608001709,497.0,,MX,MX-VER,Poza Rica,yes,MMPA,PAZ,MMPA,,,https://en.wikipedia.org/wiki/El_Taj%C3%ADn_National_Airport,
4738,MMPB,medium_airport,Hermanos Serdán International Airport,19.158465,-98.371582,7361.0,,MX,MX-PUE,Puebla,yes,MMPB,PBC,MMPB,,http://www.aeropuertopuebla.com/,https://en.wikipedia.org/wiki/Hermanos_Serd%C3%A1n_International_Airport,Aeropuerto Internacional Hermanos Serdán
4741,MMPG,medium_airport,Piedras Negras International Airport,28.627873,-100.53524,901.0,,MX,MX-COA,Piedras Negras,yes,MMPG,PDS,MMPG,PNG,,https://en.wikipedia.org/wiki/Piedras_Negras_International_Airport,
4742,MMPN,medium_airport,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,19.3967,-102.039001,5258.0,,MX,MX-MIC,Uruapan,yes,MMPN,UPN,MMPN,,,https://en.wikipedia.org/wiki/Uruapan_International_Airport,
4745,MMPR,large_airport,Puerto Vallarta International Airport,20.679913,-105.254391,23.0,,MX,MX-JAL,Puerto Vallarta,yes,MMPR,PVR,MMPR,,https://thepuertovallartaairport.com/,https://en.wikipedia.org/wiki/Lic._Gustavo_D%C3%ADaz_Ordaz_International_Airport,Licenciado Gustavo Díaz Ordaz
4746,MMPS,medium_airport,Puerto Escondido International Airport,15.876808,-97.0891,294.0,,MX,MX-OAX,Puerto Escondido,yes,MMPS,PXM,MMPS,P1M,,https://en.wikipedia.org/wiki/Puerto_Escondido_International_Airport,Aeropuerto Internacional de Puerto Escondido
4747,MMQT,medium_airport,Querétaro Intercontinental Airport,20.6173,-100.185997,6296.0,,MX,MX-QUE,Querétaro,yes,MMQT,QRO,MMQT,QET,http://www.aiq.com.mx/,https://en.wikipedia.org/wiki/Quer%C3%A9taro_International_Airport,
4748,MMRX,medium_airport,General Lucio Blanco International Airport,26.0089,-98.2285,139.0,,MX,MX-TAM,Reynosa,yes,MMRX,REX,MMRX,REI,,https://en.wikipedia.org/wiki/General_Lucio_Blanco_International_Airport,
4750,MMSD,large_airport,Los Cabos International Airport,23.151919,-109.720731,374.0,,MX,MX-BCS,San José del Cabo,yes,MMSD,SJD,MMSD,,https://www.loscabosairport.com/,https://en.wikipedia.org/wiki/Los_Cabos_International_Airport,
4869,MMSL,medium_airport,Cabo San Lucas International Airport,22.948211,-109.938155,459.0,,MX,MX-BCS,Cabo San Lucas,yes,,,MMSL,CSL,https://www.cabosanlucas.net/fast-facts/cabo-san-lucas-airport,https://en.wikipedia.org/wiki/Cabo_San_Lucas_International_Airport,MM15
31923,MMSM,large_airport,General Felipe Ángeles International Airport,19.7357,-99.0257,7369.0,,MX,MX-MEX,Mexico City,yes,MMSM,NLU,MMSM,SLM,https://www.gob.mx/nuevoaeropuertofelipeangeles,https://en.wikipedia.org/wiki/Mexico_City_Santa_Lucía_Airport,"Santa Lucia AFB, Mexico City Santa Lucía Airport, Zumpango, Aeropuerto Internacional General Felipe Ángeles"
4752,MMSP,medium_airport,Ponciano Arriaga International Airport,22.254299163800003,-100.930999756,6035.0,,MX,MX-SLP,San Luis Potosí,yes,MMSP,SLP,MMSP,,,https://en.wikipedia.org/wiki/Ponciano_Arriaga_International_Airport,Estafeta
4754,MMTB,medium_airport,Terán Air Base,16.739901,-93.173301,1909.0,,MX,MX-CHP,Tuxtla Gutiérrez,no,,,MMTB,TGM,,http://es.wikipedia.org/wiki/Base_A%C3%A9rea_No._6_Ter%C3%A1n,Angel Albino Corzo Airport
4755,MMTC,medium_airport,Francisco Sarabia Tinoco International Airport,25.5683,-103.411003,3688.0,,MX,MX-COA,Torreón,yes,MMTC,TRC,MMTC,,,https://en.wikipedia.org/wiki/Francisco_Sarabia_International_Airport,
43048,MMTG,medium_airport,Angel Albino Corzo International Airport,16.5636005402,-93.0224990845,1499.0,,MX,MX-CHP,Tuxtla Gutiérrez,yes,MMTG,TGZ,MMTG,TGZ,http://www.chiapas.aero/index.html,https://en.wikipedia.org/wiki/Angel_Albino_Corzo_International_Airport,
4757,MMTJ,large_airport,General Abelardo L. Rodriguez International Airport,32.541043,-116.969976,489.0,,MX,MX-BCN,Tijuana,yes,MMTJ,TIJ,MMTJ,,http://aeropuertosgap.com.mx/english/airports/tijuana-airport,https://en.wikipedia.org/wiki/General_Abelardo_L._Rodr%C3%ADguez_International_Airport,
520012,MMTL,medium_airport,Felipe Carrillo Puerto International Airport,20.172098,-87.660272,66.0,,MX,MX-ROO,Tulum,yes,MMTL,TQO,MMTL,,https://aitulum.com/en,https://en.wikipedia.org/wiki/Tulum_International_Airport,
4758,MMTM,medium_airport,General Francisco Javier Mina International Airport,22.2964000702,-97.8658981323,80.0,,MX,MX-TAM,Tampico,yes,MMTM,TAM,MMTM,,,https://en.wikipedia.org/wiki/General_Francisco_Javier_Mina_International_Airport,
4760,MMTO,medium_airport,Adolfo López Mateos International Airport,19.3369,-99.56583,8466.0,,MX,MX-MEX,Toluca,yes,MMTO,TLC,MMTO,,,https://en.wikipedia.org/wiki/Lic._Adolfo_L%C3%B3pez_Mateos_International_Airport,Aeropuerto Internacional Adolfo López Mateos
4761,MMTP,medium_airport,Tapachula International Airport,14.794549,-92.369871,97.0,,MX,MX-CHP,Tapachula,yes,MMTP,TAP,MMTP,,http://www.asur.com.mx/asur/Ingles/aeropuertos/tapachula/tapachula.asp,https://en.wikipedia.org/wiki/Tapachula_International_Airport,Aeropuerto Internacional de Tapachula
4762,MMUN,large_airport,Cancún International Airport,21.039444,-86.874304,22.0,,MX,MX-ROO,Cancún,yes,MMUN,CUN,MMUN,,http://www.asur.com.mx/asur/ingles/aeropuertos/cancun/cancun.asp,https://www.prioritypass.com/lounges/mexico/cancun-international,
4763,MMVA,medium_airport,Carlos Rovirosa Pérez International Airport,17.997,-92.817398,46.0,,MX,MX-TAB,Villahermosa,yes,MMVA,VSA,MMVA,,,https://en.wikipedia.org/wiki/Villahermosa_International_Airport,Villahermosa International Airport
4764,MMVR,medium_airport,General Heriberto Jara International Airport,19.1459007263,-96.1873016357,90.0,,MX,MX-VER,Veracruz,yes,MMVR,VER,MMVR,,http://www.asur.com.mx/asur/ingles/aeropuertos/veracruz/veracruz.asp,https://en.wikipedia.org/wiki/General_Heriberto_Jara_International_Airport,
4765,MMZC,medium_airport,General Leobardo C. Ruiz International Airport,22.8971,-102.686996,7141.0,,MX,MX-ZAC,Zacatecas,yes,MMZC,ZCL,MMZC,,http://www.oma.aero/es/aeropuertos/zacatecas/,https://en.wikipedia.org/wiki/General_Leobardo_C._Ruiz_International_Airport,"Zacatecas International Airport, Aeropuerto Internacional General Leobardo C. Ruiz"
4766,MMZH,medium_airport,Ixtapa-Zihuatanejo International Airport,17.601771,-101.460629,26.0,,MX,MX-GRO,Ixtapa,yes,MMZH,ZIH,MMZH,,,https://en.wikipedia.org/wiki/Ixtapa-Zihuatanejo_International_Airport,Aeropuerto Internacional de Zihuatanejo
4768,MMZO,medium_airport,Playa de Oro International Airport,19.1448,-104.558998,30.0,,MX,MX-COL,Manzanillo,yes,MMZO,ZLO,MMZO,,http://manzanillo.aeropuertosgap.com.mx/index.php?lang=eng,https://en.wikipedia.org/wiki/Playa_de_Oro_International_Airport,"Manzanillo Costalegre, Aeropuerto Internacional Playa de Oro"
507385,MN-0005,medium_airport,Shine Bulagin Hural Air Base,45.9467,109.1233,,AS,MN,MN-063,Dalanjargalan,no,,,,,,,
4770,MNBL,medium_airport,Bluefields Airport,11.991,-83.774101,20.0,,NI,NI-AS,Bluefileds,yes,MNBL,BEF,MNBL,,,https://en.wikipedia.org/wiki/Bluefields_Airport,
4774,MNMG,medium_airport,Augusto C. Sandino (Managua) International Airport,12.14150047302246,-86.16819763183594,194.0,,NI,NI-MN,Managua,yes,MNMG,MGA,MNMG,,,https://en.wikipedia.org/wiki/Augusto_C._Sandino_International_Airport,
4776,MNPC,medium_airport,Puerto Cabezas Airport,14.047200202941896,-83.38670349121094,52.0,,NI,NI-AN,Puerto Cabezas,yes,MNPC,PUZ,MNPC,,,https://en.wikipedia.org/wiki/Puerto_Cabezas_Airport,
4786,MPBO,medium_airport,Bocas del Toro International Airport,9.34085,-82.250801,10.0,,PA,PA-1,Isla Colón,yes,MPBO,BOC,MPBO,,,https://en.wikipedia.org/wiki/Bocas_del_Toro_%22Isla_Colón%22_International_Airport,Jose Ezequiel Hall
4787,MPCE,medium_airport,Alonso Valderrama Airport,7.98784,-80.409837,33.0,,PA,PA-6,Chitré,yes,MPCE,CTD,MPCE,,,https://en.wikipedia.org/wiki/Chitré_Alonso_Valderrama_Airport,
4788,MPCH,medium_airport,Changuinola Captain Manuel Niño International Airport,9.458962,-82.515062,19.0,,PA,PA-1,Changuinola,yes,MPCH,CHX,MPCH,,,https://en.wikipedia.org/wiki/Changuinola_%22Capit%C3%A1n_Manuel_Ni%C3%B1o%22_International_Airport,
4789,MPDA,medium_airport,Enrique Malek International Airport,8.391,-82.434998,89.0,,PA,PA-4,David,yes,MPDA,DAV,MPDA,,,https://en.wikipedia.org/wiki/Enrique_Malek_International_Airport,
4790,MPEJ,medium_airport,Enrique Adolfo Jimenez Airport,9.35664,-79.867401,25.0,,PA,PA-3,Colón,yes,MPEJ,ONX,MPEJ,,,https://en.wikipedia.org/wiki/Enrique_Adolfo_Jim%C3%A9nez_Airport,
4791,MPMG,medium_airport,Marcos A. Gelabert International Airport,8.97334,-79.555603,31.0,,PA,PA-8,Albrook,yes,MPMG,PAC,MPMG,,,https://en.wikipedia.org/wiki/Albrook_%22Marcos_A._Gelabert%22_International_Airport,Balboa. Albrook AFS. MPLB
4792,MPSA,medium_airport,Ruben Cantu Airport,8.085599899291992,-80.94529724121094,272.0,,PA,PA-9,Santiago,no,MPSA,SYP,MPSA,,,https://en.wikipedia.org/wiki/Ruben_Cantu_Airport,Santiago
4793,MPTO,large_airport,Tocumen International Airport,9.07136,-79.383499,135.0,,PA,PA-8,Tocumen,yes,MPTO,PTY,MPTO,,https://www.tocumenpanama.aero/,https://en.wikipedia.org/wiki/Tocumen_International_Airport,La Joya No 1
4795,MRAO,medium_airport,Aerotortuguero Airport,10.42,-83.6095,92.0,,CR,CR-L,Roxana,yes,,,MRAO,,,,
4796,MRBA,medium_airport,Buenos Aires Airport,9.163949,-83.330171,1214.0,,CR,CR-P,Punta Arenas,no,MRBA,BAI,MRBA,,,https://en.wikipedia.org/wiki/Buenos_Aires_Airport_(Costa_Rica),
4797,MRBC,medium_airport,Barra del Colorado Airport,10.7687,-83.585602,3.0,,CR,CR-L,Pococi,no,MRBC,BCL,MRBC,,,https://en.wikipedia.org/wiki/Barra_del_Colorado_Airport,
4798,MRCC,medium_airport,Coto 47 Airport,8.60156,-82.968754,26.0,,CR,CR-P,Corredores,no,MRCC,OTR,MRCC,,,https://en.wikipedia.org/wiki/Coto_47_Airport,
4804,MRGF,medium_airport,Golfito Airport,8.65401,-83.182198,49.0,,CR,CR-P,Golfito,yes,MRGF,GLF,MRGF,,,https://en.wikipedia.org/wiki/Golfito_Airport,
4805,MRGP,medium_airport,Guapiles Airport,10.2172002792,-83.79699707030001,883.0,,CR,CR-L,Pococi,no,MRGP,GPL,MRGP,,,https://en.wikipedia.org/wiki/Gu%C3%A1piles_Airport,
4806,MRLB,large_airport,Guanacaste Airport,10.5933,-85.544403,270.0,,CR,CR-G,Liberia,yes,MRLB,LIR,MRLB,,,https://en.wikipedia.org/wiki/Daniel_Oduber_Quir%C3%B3s_International_Airport,"Daniel Oduber Quiros International, Liberia International"
4807,MRLC,medium_airport,Los Chiles Airport,11.0353,-84.7061,131.0,,CR,CR-A,Los Chiles,no,MRLC,LSL,MRLC,,,https://en.wikipedia.org/wiki/Los_Chiles_Airport,
4808,MRLM,medium_airport,Limon International Airport,9.95796012878418,-83.02200317382812,7.0,,CR,CR-L,Puerto Limon,yes,MRLM,LIO,MRLM,,,https://en.wikipedia.org/wiki/Lim%C3%B3n_International_Airport,
4809,MRNS,medium_airport,Nosara Airport,9.97649002075,-85.65299987790002,33.0,,CR,CR-G,Nicoya,yes,MRNS,NOB,MRNS,,,https://en.wikipedia.org/wiki/Nosara_Airport,
4810,MROC,large_airport,Juan Santamaría International Airport,9.99386,-84.208801,3021.0,,CR,CR-A,San José (Alajuela),yes,MROC,SJO,MROC,,https://www.sjoairport.com/,https://en.wikipedia.org/wiki/Juan_Santamar%C3%ADa_International_Airport,
32160,MRPJ,medium_airport,Puerto Jimenez Airport,8.533329963684082,-83.30000305175781,7.0,,CR,CR-P,Puerto Jimenez,yes,MRPJ,PJM,MRPJ,,http://www.natureair.com/destinations/jimenez_costa_rica.html,https://en.wikipedia.org/wiki/Puerto_Jimenez_Airport,Corcovado National Park
4812,MRPM,medium_airport,Palmar Sur Airport,8.95103,-83.468597,49.0,,CR,CR-P,Palmar Sur,no,MRPM,PMZ,MRPM,,,https://en.wikipedia.org/wiki/Palmar_Sur_Airport,
4813,MRPV,medium_airport,Tobías Bolaños International Airport,9.95705,-84.139801,3287.0,,CR,CR-SJ,San Jose,yes,MRPV,SYQ,MRPV,,,https://en.wikipedia.org/wiki/Tob%C3%ADas_Bola%C3%B1os_International_Airport,Aeropuerto Internacional Tobías Bolaños Palma
4814,MRQP,medium_airport,Quepos Managua Airport,9.44316,-84.129799,85.0,,CR,CR-P,Quepos,yes,MRQP,XQP,MRQP,,,https://en.wikipedia.org/wiki/Quepos_Managua_Airport,
4817,MRUP,medium_airport,Upala Airport,10.8922,-85.016197,184.0,,CR,CR-A,Upala,no,MRUP,UPL,MRUP,,https://www.facebook.com/UpalaAeropuerto,https://en.m.wikipedia.org/wiki/Upala_Airport,
4820,MSLP,large_airport,Monseñor Óscar Arnulfo Romero International Airport,13.4409,-89.055702,101.0,,SV,SV-PA,San Salvador (San Luis Talpa),yes,MSLP,SAL,MSLP,,,https://en.wikipedia.org/wiki/Monse%C3%B1or_%C3%93scar_Arnulfo_Romero_International_Airport,
4821,MSSS,medium_airport,Ilopango International Airport,13.6995,-89.119904,2027.0,,SV,SV-SS,San Salvador,yes,MSSS,ILS,MSSS,,,https://en.wikipedia.org/wiki/Ilopango_International_Airport,
4822,MTCA,medium_airport,Antoine-Simon International Airport,18.271099,-73.7883,203.0,,HT,HT-SD,Les Cayes,yes,MTCA,CYA,MTCA,,,https://en.wikipedia.org/wiki/Antoine-Simon_Airport,
4823,MTCH,medium_airport,Cap Haitien International Airport,19.726734,-72.199576,10.0,,HT,HT-ND,Cap Haitien,yes,MTCH,CAP,MTCH,,,https://en.wikipedia.org/wiki/Cap-Ha%C3%AFtien_International_Airport,
4824,MTJA,medium_airport,Jacmel Airport,18.2411,-72.518501,167.0,,HT,HT-SE,Jacmel,no,MTJA,JAK,MTJA,,,https://en.wikipedia.org/wiki/Jacmel_Airport,
31696,MTJE,medium_airport,Jérémie Airport,18.663099,-74.170303,147.0,,HT,HT-GA,Carrefour Sanon,yes,MTJE,JEE,MTJE,,,https://en.wikipedia.org/wiki/J%C3%A9r%C3%A9mie_Airport,
4825,MTPP,large_airport,Toussaint Louverture International Airport,18.580023,-72.292596,122.0,,HT,HT-OU,Port-au-Prince,yes,MTPP,PAP,MTPP,,https://www.portauprinceairport.com/,https://en.wikipedia.org/wiki/Toussaint_Louverture_International_Airport,
32146,MTPX,medium_airport,Port-de-Paix Airport,19.934045,-72.84801,9.0,,HT,HT-NO,Port-de-Paix,no,MTPX,PAX,MTPX,,,https://en.wikipedia.org/wiki/Port-de-Paix_Airport,
557052,MU-0004,medium_airport,IAF Agalega,-10.372483,56.603537,,AF,MU,MU-AG,Vingt Cinq,no,,,,,,,"Military, India, Agaléga"
4826,MUBA,medium_airport,Gustavo Rizo Airport,20.36529922485352,-74.5062026977539,26.0,,CU,CU-14,Baracoa,yes,MUBA,BCA,MUBA,,,https://en.wikipedia.org/wiki/Gustavo_Rizo_Airport,
4828,MUBY,medium_airport,Carlos Manuel de Cespedes Airport,20.3964,-76.621399,203.0,,CU,CU-12,Bayamo,yes,MUBY,BYM,MUBY,,,https://en.wikipedia.org/wiki/Carlos_Manuel_C%C3%A9spedes_Airport,
4829,MUCA,medium_airport,Máximo Gómez Airport,22.0271,-78.789597,335.0,,CU,CU-08,Ciro Redondo,no,MUCA,AVI,MUCA,,,https://en.wikipedia.org/wiki/M%C3%A1ximo_G%C3%B3mez_Airport,Ciego de Ávila
4831,MUCC,medium_airport,Jardines Del Rey Airport,22.4610004425,-78.32839965820001,13.0,,CU,CU-08,Cayo Coco,yes,MUCC,CCC,MUCC,,,https://en.wikipedia.org/wiki/Jardines_del_Rey_Airport,Cayo Coco
4832,MUCF,medium_airport,Jaime Gonzalez Airport,22.14999961853028,-80.41419982910156,102.0,,CU,CU-06,Cienfuegos,yes,MUCF,CFG,MUCF,,,https://en.wikipedia.org/wiki/Jaime_Gonz%C3%A1lez_Airport,Las Villas Airport
4833,MUCL,medium_airport,Vilo Acuña International Airport,21.6165008545,-81.5459976196,10.0,,CU,CU-99,Cayo Largo del Sur,yes,MUCL,CYO,MUCL,,,https://en.wikipedia.org/wiki/Vilo_Acu%C3%B1a_Airport,
4834,MUCM,medium_airport,Ignacio Agramonte International Airport,21.420299530029297,-77.84750366210938,413.0,,CU,CU-09,Camaguey,yes,MUCM,CMW,MUCM,,,https://en.wikipedia.org/wiki/Ignacio_Agramonte_International_Airport,
4835,MUCU,medium_airport,Antonio Maceo International Airport,19.96980094909668,-75.83540344238281,249.0,,CU,CU-13,Santiago,yes,MUCU,SCU,MUCU,,,https://en.wikipedia.org/wiki/Antonio_Maceo_Airport,
4837,MUGM,medium_airport,Leeward Point Field,19.9065,-75.2071,56.0,,CU,CU-14,Guantanamo Bay Naval Station,no,MUGM,NBW,MUGM,,,https://en.wikipedia.org/wiki/Leeward_Point_Field,"Gitmo, Leeward Point Fld"
4838,MUGT,medium_airport,Mariana Grajales Airport,20.0853,-75.158302,56.0,,CU,CU-14,Guantánamo,no,MUGT,GAO,MUGT,,,https://en.wikipedia.org/wiki/Mariana_Grajales_Airport,Aerodromo los Caños
4839,MUHA,large_airport,José Martí International Airport,22.989200592041016,-82.40910339355469,210.0,,CU,CU-03,Havana,yes,MUHA,HAV,MUHA,,,https://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD_International_Airport,Habana
4840,MUHG,medium_airport,Frank Pais International Airport,20.785600662231445,-76.31510162353516,361.0,,CU,CU-11,Holguin,yes,MUHG,HOG,MUHG,,,https://en.wikipedia.org/wiki/Frank_Pa%C3%ADs_Airport,
4841,MUKW,medium_airport,Kawama Airport,23.124001,-81.301598,16.0,,CU,CU-04,Santa Marta,no,MUKW,VRO,MUKW,,,https://en.wikipedia.org/wiki/Kawama_Airport,Varadero
4843,MULM,medium_airport,La Coloma Airport,22.3361,-83.641899,131.0,,CU,CU-01,Pinar del Rio,no,MULM,LCL,MULM,,,https://en.wikipedia.org/wiki/La_Coloma_Airport,
4846,MUMO,medium_airport,Orestes Acosta Airport,20.65390014648437,-74.92220306396484,16.0,,CU,CU-11,Moa,no,MUMO,MOA,MUMO,,,https://en.wikipedia.org/wiki/Orestes_Acosta_Airport,
4847,MUMZ,medium_airport,Sierra Maestra International Airport,20.288605,-77.087545,112.0,,CU,CU-12,Manzanillo,yes,MUMZ,MZO,MUMZ,,,https://en.wikipedia.org/wiki/Sierra_Maestra_Airport,
4848,MUNB,medium_airport,San Nicolás de Bari Airport,22.756514,-81.920743,49.0,,CU,CU-16,San Nicolás de Bari,no,,,MUNB,,,https://en.wikipedia.org/wiki/San_Nicol%C3%A1s_de_Bari_Airport,QSN
4849,MUNG,medium_airport,Rafael Cabrera Airport,21.834699630737305,-82.78379821777344,79.0,,CU,CU-99,Nueva Gerona,yes,MUNG,GER,MUNG,,,https://en.wikipedia.org/wiki/Rafael_P%C3%A9rez_Airport,
4851,MUPB,medium_airport,Playa Baracoa Airport,23.032801,-82.579399,102.0,,CU,CU-15,Havana,no,MUPB,UPB,MUPB,,,https://en.wikipedia.org/wiki/Playa_Baracoa_Airport,
4854,MUSC,medium_airport,Abel Santamaria Airport,22.492201,-79.943604,338.0,,CU,CU-05,Santa Clara,yes,MUSC,SNU,MUSC,,,https://en.wikipedia.org/wiki/Abel_Santa_Mar%C3%ADa_Airport,
32336,MUSJ,medium_airport,San Julián Air Base,22.100525,-84.157376,98.0,,CU,CU-01,Sandino,no,MUSJ,SNJ,MUSJ,,,https://en.wikipedia.org/wiki/San_Juli%C3%A1n_Air_Base,
4856,MUSN,medium_airport,Siguanea Airport,21.6425,-82.955101,39.0,,CU,CU-99,Isla de la Juventud,no,MUSN,SZJ,MUSN,,,https://en.wikipedia.org/wiki/Siguanea_Airport,
